ID	hapR	vpsR	vpsT	vpsR,vpsT	vpsR,hapR	vpsT,hapR	vpsR,vpsT,hapR
VC2440	-0.159204057	-0.104200354	-0.416650285	-0.308177788	-0.912743665	-0.078700857	0.042261505
VC2441	-0.270710373	0.135850253	0.161769765	0.202815975	-0.011143323	-0.016762755	0.158732714
VC2442	-0.422302323	0.008443932	0.091863511	0.189346352	-0.061695742	0.016046716	0.185615424
VC2443	0.457623367	0.135473352	0.551210758	0.394515586	0.099653217	0.26125575	-0.016336245
VC2444	0.377442515	-0.619775632	-0.376887364	-0.465564112	-0.480030464	0.02727091	-0.23710107
VC2445	0.283718472	-0.674619605	-0.278905637	-0.706283074	-0.826999679	-0.132018314	-0.532591597
VC2446	0.306149356	-0.074419725	0.051703433	-0.146310479	-0.835407306	0.960000809	0.132201357
VC2447	0.067811861	-0.368907802	-0.19307285	-0.365175751	-0.194114781	-0.068123583	-0.397216061
VC2448	-0.501283556	-0.693485333	-1.051064196	-0.703547968	-0.656774748	-0.401978348	-0.148455832
VC2449	-0.227718051	-0.259675369	-0.654869823	-0.614183558	-0.922264523	-0.219407371	-1.00747783
VC2450	0.049609318	-0.226878625	-0.295898751	-0.320592623	-0.131358346	-0.050494133	-0.110673899
VC2451	-0.194350358	-0.475863603	-0.037532691	-0.209999843	-0.344604044	-0.285988405	1.149797902
VC2452	-0.122521425	-0.026708757	0.185195926	-0.000918371	0.075281849	0.254571772	0.232233792
VC2453	0.426706402	0.11219232	0.085113399	0.032226957	0.297004838	0.482124238	0.138148214
VC2454	-0.108976391	-0.028079063	-0.211651302	0.046472664	-0.044820381	-0.079381824	0.004869887
VC2455	0.000318347	-0.270266896	-0.342308208	-0.393439847	-0.573117085	-0.17125944	-0.287397978
VC2456	-0.172606481	-0.364809893	-0.481886187	-0.626111645	-0.773475128	-0.266611916	0.711059185
VC2457	0.043756644	0.049709161	0.184560849	0.240170259	-0.259918277	0.286304899	-0.044980228
VC2458	-0.107639211	-0.07224375	-0.059834926	-0.06598336	-0.124039201	0.037245985	-0.166758186
VC2459	-0.132804202	0.009637175	-0.060542068	-0.183712256	0.067609286	-0.011755915	0.428996809
VC2460	-0.37140573	-0.256797984	-0.377675859	-0.292078211	-0.523985564	-0.046778859	0.091520148
VC2461	-0.343825399	-0.105492472	-0.383249867	-0.103530669	-0.077228057	-0.058074183	0.242677947
VC2462	-0.232880397	0.001874886	-0.118578796	-0.016345829	-0.07859637	-0.151128741	-0.128443986
VC2463	-0.211737701	0.108221734	0.074864623	-0.050243495	-0.216786033	-0.024767067	0.227720374
VC2464	0.241965715	-0.119476927	0.023569948	-0.27862239	0.054879351	0.234139088	0.128680278
VC2465	0.168316651	-0.465214893	-0.533216851	-0.693840034	-0.383185559	-0.043165412	-0.216916361
VC2466	0.171211868	-0.64858482	-0.729858433	-0.841588926	-0.384837553	0.237635233	-0.575651088
VC2467	0.22944511	-0.422937971	-0.386247246	-0.654734572	-0.23239778	-0.117670202	-0.505611647
VC2468	0.255022227	0.061396264	0.246413623	-0.050235368	0.680873594	0.25256003	-0.193146774
VC2469	0.09685732	-0.52443574	-0.435675791	-0.618579454	-0.59330841	0.006963431	-0.136611775
VC2470	0.383418511	0.058818816	0.271002218	0.512225656	0.299262776	0.297749024	0.992246527
VC2471	0.378643825	0.135923034	0.209233097	0.390647385	-0.434893105	0.406530659	0.118366653
VC2472	0.077904058	-0.036889916	0.101826704	0.086348786	0.211137971	0.085926763	-0.356861918
VC2473	0.175933732	0.313315937	0.046471418	0.606616071	-1.100334439	0.030539086	-0.541799811
VC2474	0.06060666	-0.089661194	-0.037859078	-0.176287222	-0.260522872	0.210334428	0.038927391
VC2475	-0.054542623	-0.171653433	0.099916889	-0.156890866	-0.299445167	0.264132316	-0.019520986
VC2476	-0.137284607	-0.026513832	-0.258660102	-0.14280684	-0.158850004	0.059507	-0.187069238
VC2477	-0.127263849	0.075284539	-0.221167912	-0.201186952	-0.152365522	-0.256173148	-0.236631451
VC2478	0.618570689	0.346399115	0.263564217	0.264614726	0.551281037	-0.036581349	0.680794816
VC2479	-0.077526366	0.588365327	0.304371317	0.140382945	0.080889807	0.236909794	0.448419409
VC2480	0.086273479	-0.461963784	-0.534035573	-0.425543957	0.193834115	0.008756688	-0.130138959
VC2481	0.532635973	-0.882742427	-1.206496503	-1.26727889	-0.183947683	-0.108526781	-0.195848468
VC2482	0.618528295	-0.631826034	-0.376421703	-0.663557852	-1.02563923	0.014954808	-0.546863246
VC2483	0.545434533	-0.722977683	-0.473029279	-0.76765356	-1.058846535	-0.117793993	-0.872950954
VC2484	0.108681003	0.37595855	-0.147809325	-0.061199929	0.114937931	0.058244125	-0.289872899
VC2485	0.065255944	0.028128916	0.082920448	-0.153252262	-0.322849623	0.201355767	0.144866184
VC2486	0.056761579	-0.034708387	0.017214009	-0.100586547	0.466016805	0.122482297	0.590799916
VC2487	-0.053415765	-0.008946153	0.07990523	-0.004981088	1.378230852	0.176738076	-0.137294669
VC2488	-0.039601928	0.095095586	0.20386481	0.044086768	0.08802739	0.166503304	0.129711056
VC2489	0.258933178	0.186933295	0.341433715	0.17675733	0.197646038	0.163379039	0.351033829
VC2490	-0.113443863	-0.156942327	-0.245924869	-0.127022053	-0.445510878	-0.041826258	-0.112668288
VC2491	0.03441798	0.1720957	0.195988647	0.325065425	-0.096994616	0.004351532	0.166770604
VC2492	-0.214483685	0.079087945	0.104604427	0.15361661	-0.057937048	0.06487759	-0.050831692
VC2493	-0.105106013	-0.039923968	-0.151484173	0.096250542	-0.507939903	0.119075993	0.03508869
VC2494	-0.027546017	-0.111597488	0.043765407	-0.135561572	-0.527449893	-0.07390076	1.498211207
VC2497	0.359455275	-0.049005624	-0.294301434	-0.070895572	0.206941905	-0.108755566	0.023752742
VC2498	0.002764183	0.282897587	0.395250494	0.520828271	0.15959187	0.399708681	0.179408132
VC2499	-0.089265997	0.061281406	0.325538026	0.116979689	0.11701165	0.202267959	0.136320431
VC2500	-0.140093479	0.197712365	0.054421082	0.084762863	0.176610408	0.164329228	0.236302965
VC2501	0.177169836	-0.036903079	0.051458415	-0.029671503	0.130288987	0.012326631	0.109015374
VC2502	0.020151213	0.103088063	0.236451278	0.349106579	0.351894665	0.043065634	0.300435878
VC2503	-0.182067362	-0.261537101	-0.400289205	-0.362522189	-0.04952749	-0.299189653	-0.210285911
VC2504	0.683335725	-0.265603863	-0.235537787	-0.153382436	0.237433619	0.172375624	-0.118614493
VC2505	-0.068545905	0.109334619	0.246565105	0.114592216	-0.043270598	0.08130257	-0.126755418
VC2506	-0.332739805	0.49397903	0.592355481	0.548805409	0.382005104	0.127702505	0.397256594
VC2507	0.095232464	-0.038427248	-0.004513501	-0.15613625	0.147057255	0.053633458	-0.086807186
VC2508	0.034058736	0.313258855	0.20647827	0.212254011	#DIV/0!	0.464241141	2.069911274
VC2509	-0.01322385	-0.829092235	-0.963892985	-1.306878364	-0.823047893	0.853021989	-0.151500857
VC2510	0.186823853	-2.105066594	-1.868248718	-2.204784982	-1.241883018	0.107655329	-1.187082568
VC2511	0.183930282	-1.67687422	-1.752590355	-1.797083811	-0.703954811	-0.019511984	-0.996371078
VC2512	0.218618701	0.051368515	0.237158792	0.179290424	0.327840031	0.302727049	0.420425101
VC2513	0.042586433	0.068930831	0.047698943	0.044086414	0.359147009	0.123926076	0.246778741
VC2514	0.30137697	-0.208261106	-0.164833611	-0.274186127	0.218855023	0.052238207	0.326855448
VC2515	0.300954044	-0.071135305	0.021163147	-0.116405254	0.353718116	0.081677354	0.348257606
VC2516	0.143792799	-0.193108237	-0.127429451	-0.211180766	-0.185810261	0.123647427	-0.528739348
VC2517	0.144831791	-0.207728225	-0.074214445	-0.213407988	-0.270117409	-0.045676562	-0.333403724
VC2518	-0.009899657	-0.199005801	-0.192706959	-0.132441715	-0.276976163	-0.002193696	-0.28832213
VC2519	-0.058429856	-0.154101696	-0.008713234	-0.224745087	-0.247046636	0.144104711	-0.035842056
VC2520	0.171141402	-0.061819357	0.217634564	0.090716058	-0.120486693	0.28204576	0.532630761
VC2521	-0.360793297	-0.106193598	-0.05280738	0.031020606	-0.167077562	0.304006408	0.183667836
VC2522	-0.206360465	0.024250665	0.130487002	0.116070163	0.295500615	0.097525016	0.414014738
VC2523	-0.029926737	-0.015612344	0.075643576	-0.011535084	0.021895683	-0.14754954	-0.093358784
VC2524	-0.064268832	0.018117438	0.066203743	0.02968077	-0.15136096	0.067799945	0.06060893
VC2525	0.332872248	0.289860359	0.230276709	0.167627661	0.528738573	0.041833999	0.280599608
VC2527	0.391238601	0.13697567	0.061580777	0.186404097	0.427072896	0.161744082	0.294896553
VC2528	0.186707305	-0.265994313	-0.442485089	-0.329745041	0.06580766	-0.16788925	0.076725069
VC2529	0.186505547	-0.553659991	-0.33331169	-0.48487981	-0.425757079	-0.041044889	-0.420411133
VC2530	0.349264914	-0.569348831	-0.727304785	-0.662036139	-0.508428449	-0.39924714	-0.012611522
VC2531	0.056097643	0.011075157	-0.023995929	-0.00767047	0.213372739	0.051768303	0.263708245
VC2532	0.071006734	-0.135296058	-0.12382327	-0.132283216	0.363214587	-0.000979097	0.069405409
VC2533	-0.033590617	0.070248725	0.088414332	-0.071699026	1.131192343	0.052592946	0.167796326
VC2534	-0.061557447	-0.000992092	-0.056172806	0.083153678	0.398092311	0.096406963	0.537927735
VC2535	-0.003663138	-0.375394146	-0.638420501	-0.556642515	-0.622685276	-0.366032936	-0.022146851
VC2536	0.140327876	0.083549575	0.065327771	0.122245206	0.461405916	-0.020780974	0.716449685
VC2537	-0.060507666	0.031472236	0.160425784	-0.008212443	1.910978275	0.41673441	1.640797132
VC2538	-0.048230862	-0.011355948	0.142385341	0.105120845	2.324050515	-0.037313946	1.252907572
VC2539	0.095400883	0.085576721	0.067611023	0.175853389	3.779370871	0.141658188	2.269736603
VC2540	0.180846726	0.372005219	0.623253148	0.562274981	5.32978766	0.332430454	2.289040128
VC2541	0.082921068	0.060464826	0.2715001	0.252472956	0.228456088	0.306992944	0.178340058
VC2542	0.119819502	0.215726539	0.197370222	0.307793368	0.555496579	0.177724741	0.280023748
VC2543	0.059289582	-0.413290827	-0.516432924	-0.102398322	-0.07554976	-0.059404025	0.263493891
VC2544	0.116455902	-0.620292443	-0.695840741	-0.375200239	0.053000983	-0.24846392	0.332454643
VC2545	0.006931276	0.126811806	0.265400063	0.284560601	0.543950122	0.477285951	0.505900313
VC2546	0.747900187	0.095086174	0.151650459	-0.132186807	0.059811384	0.154379385	0.031596747
VC2547	0.076149852	0.015183384	0.173126524	0.206519459	-0.417230564	0.342966288	0.112071962
VC2548	-0.007078445	-0.140097544	-0.339864263	-0.311927955	-0.101477836	-0.142925771	-0.103723522
VC2549	0.070424213	-0.410996667	-0.21682139	-0.14491935	0.057336324	-0.090718977	0.243815935
VC2550	0.021956971	0.213963638	0.122016602	0.210838218	-0.653959038	0.360345208	0.399168374
VC2551	-0.192828846	0.185853997	0.053093931	0.102097085	-0.035847722	0.036109399	0.132945539
VC2552	-0.102734129	-0.012981881	-0.232610545	-0.156166685	-0.073272269	-0.257373297	0.054310812
VC2553	0.22399608	0.096761987	0.011051469	-0.031561583	0.261453674	-0.156195915	0.111956935
VC2554	0.170943161	-0.087395255	-0.046544421	0.07537685	-0.164216564	-0.175820019	0.141424698
VC2555	0.028077586	0.185221236	0.057932746	0.111062072	0.17682764	0.133302028	0.097115622
VC2556	0.85819731	0.179160086	0.030411087	0.28072213	0.586143335	-0.027284175	0.101113253
VC2557	0.92836816	0.128186533	0.028075953	0.060408083	0.298699731	0.18736706	0.367366363
VC2558	-0.0148872	-0.141918325	0.036943152	0.046975958	0.127042106	0.016274199	0.566928912
VC2559	-0.591416653	-0.029285676	0.136555995	-0.201979958	-0.094254477	0.292036568	1.016889743
VC2560	-0.105721703	-0.140263158	0.050824911	0.0101803	0.855613464	-0.061290953	0.293817931
VC2561	-0.154092754	0.009837411	0.434423393	0.215943017	1.543285486	0.215164029	1.208650369
VC2562	0.605734978	0.280334274	0.253524065	0.471682063	1.912786119	0.313088306	0.080073806
VC2563	0.035069751	0.169640818	0.170112112	0.121013386	0.080595805	0.319178396	0.055125402
VC2564	-0.240493361	-0.101378262	-0.040486308	-0.016358881	-0.135723163	-0.015249418	0.41210254
VC2565	0.032287183	-0.006516866	0.05410781	0.169960407	0.096570444	-0.067921293	0.463055803
VC2566	0.143778896	0.242783077	-0.121258434	0.076500766	0.604764552	-0.172042297	-0.261738448
VC2567	-0.094728018	0.015677054	-0.069039256	-0.019109377	-0.142819796	0.009704815	-0.125172588
VC2568	0.105803388	0.088100742	0.11682456	0.032473179	0.152265764	0.097314014	-0.204611956
VC2569	0.009632573	-0.866868705	-0.624928014	-1.08399457	-2.312502529	-0.153184218	-0.864215797
VC2570	-0.263462018	-0.287805817	-0.227086011	-0.13577567	-0.736272898	0.851779668	0.342066904
VC2571	-0.165591101	-0.113683568	-0.147083363	-0.277042557	-0.235741779	-0.076727026	0.022308239
VC2572	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
VC2573	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
VC2574	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
VC2575	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
VC2576	-0.003427711	-0.291576546	-0.243176512	-0.043601565	-0.077585704	0.367578897	-0.063851953
VC2577	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
VC2578	-0.01418436	#DIV/0!	-0.521665658	-0.01000523	0.17328831	0.528478973	0.01228698
VC2579	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
VC2580	-0.118867778	#DIV/0!	-0.483340038	-0.177974174	0.179991662	0.434394739	-0.185411664
VC2581	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
VC2582	-0.007363159	#DIV/0!	-0.002468706	0.070249731	0.524534752	0.478133941	-0.13010898
VC2583	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
VC2584	-0.087857911	#DIV/0!	-0.21643641	-0.067701809	0.142712747	0.300988258	-0.394494432
VC2585	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
VC2586	-0.100708575	-0.202867153	-0.457454948	-0.059595508	0.105590884	0.029052291	-0.304088515
VC2587	-0.08996314	-0.069718635	-0.254740634	-0.117426322	-0.104188913	0.103319451	0.133288787
VC2588	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
VC2589	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
VC2590	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
VC2591	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
VC2592	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
VC2593	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
VC2594	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
VC2595	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
VC2596	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
VC2597	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
VC2598	-0.092880739	0.147724092	0.012980871	0.05567493	-0.246258705	-0.024032826	0.283781563
VC2599	-0.047301048	-0.089117204	-0.159091747	-0.005750283	0.101321252	-0.09435564	0.314752356
VC2600	-0.151966268	-0.16083951	-0.194229155	-0.153559362	0.214337295	-0.30770915	-0.333524235
VC2601	-0.384640758	0.047649283	-0.078935518	-0.195244866	0.253282181	0.118032046	0.17993125
VC2602	-0.354097897	0.441562428	0.054955427	0.318227547	-0.053017787	0.304532155	-0.112657301
VC2603	0.732330552	0.132265188	-0.069382257	-0.002174916	0.196339259	0.285890063	0.073584953
VC2604	-0.031902416	-0.255670851	-0.242923312	-0.270546524	-0.155826757	0.184831066	0.179898772
VC2605	-0.05129156	-0.056435292	-0.338879558	-0.146390203	-0.037403073	-0.216522263	0.102456351
VC2606	-0.074432599	0.120614344	0.16475315	-0.006979086	0.145518043	0.145849416	0.112424404
VC2607	-0.195288542	0.110446337	-0.166873439	0.118396227	0.101682497	-0.162199883	0.336814213
VC2608	0.048211028	0.171071723	0.212659557	0.232833291	-0.206892647	0.307975014	0.084975293
VC2609	0.26622892	0.181268738	-0.009730387	-0.172332431	-0.165269018	0.220243936	-0.161167797
VC2610	0.149185616	-0.434913364	-0.279239086	-0.59831711	-0.601569993	0.046543107	-0.213948087
VC2611	0.220033611	0.036737273	0.09073334	0.08618502	0.257106113	0.085772298	0.379711958
VC2612	0.091612661	-0.43141739	-0.181925305	-0.299599747	-0.750115224	-0.224779589	-0.280198433
VC2613	0.237133418	-0.023362874	-0.394825967	-0.331053537	-0.173079447	-0.208642222	-0.166007812
VC2614	0.531003835	0.313003233	0.179773198	0.245875137	0.572507689	0.124200273	-0.024798244
VC2615	0.619111215	-0.106047183	-0.192160824	-0.167833691	-0.090326466	0.036807458	-0.272253158
VC2616	0.420140081	-0.069506593	-0.102913932	-0.169149797	0.037164672	-0.055792609	-0.139986489
VC2617	1.413205584	-0.089911043	-0.189669196	-0.098653418	0.085075482	-0.209099895	0.131196792
VC2618	1.450824163	-0.405113191	-0.556845499	-0.353759432	-0.651104045	-0.102480153	-0.82445863
VC2619	-0.224675724	-0.146736887	-0.085964402	-0.274862749	0.35919831	-0.023539729	-0.102705732
VC2620	0.05242056	-0.149966106	0.020251361	-0.052480346	0.127950343	-0.332374102	-0.101903252
VC2621	0.418932982	-0.230258819	-0.077200425	-0.223382072	0.196487122	0.398704388	0.181961246
VC2622	0.261030082	0.036765868	0.213224777	-0.018614053	-0.06007738	0.043442635	0.062647946
VC2623	0.11671173	-0.039674268	-0.145892658	0.10222117	0.1965671	-0.05710379	0.025124919
VC2624	0.077497764	-0.155371523	-0.264866467	-0.156168893	-0.412799703	0.046808975	-0.029982393
VC2625	0.072719217	-0.381310126	-0.326901199	-0.356910271	-0.255988315	-0.116172889	0.125326202
VC2626	0.08296968	0.00051144	0.001004406	0.01984438	-0.093693558	0.214694561	0.197750741
VC2627	-0.084025492	0.161229696	-0.088112457	-0.110873541	-0.016402163	-0.013852785	0.426047909
VC2628	0.121583411	0.190780901	-0.100829325	0.03206984	-0.024899438	-0.092162338	0.358051751
VC2629	-0.312917171	0.48927222	0.425358874	0.553907926	0.10763207	0.258019532	0.952489675
VC2630	-0.117093861	0.05784402	-0.169547309	-0.037890836	0.17793072	0.291096433	0.065825803
VC2631	0.122634469	0.089359868	0.054968063	0.227013223	-0.030082588	0.085973144	-0.013825511
VC2632	-0.11017496	0.119576755	0.071641898	0.121047577	1.092856092	0.662646505	-0.12287964
VC2633	-0.188013993	-0.351255419	-0.306403077	-0.067625205	0.280893897	-0.191622861	-0.234738858
VC2634	0.132140695	0.553519312	0.205834268	0.043064682	0.047959053	0.382110683	0.222347459
VC2635	-0.019035714	-0.091302536	0.015169863	0.061443662	-0.017050249	-0.050851266	0.34961331
VC2636	-0.274826917	0.291762412	-0.272166433	-0.106395017	-0.404094034	-0.251110299	-0.357910773
VC2637	0.237839037	-0.157513316	-0.024470884	-0.11624464	-0.33947555	0.363448259	-0.163315848
VC2638	-0.064071819	0.064439374	0.207941878	0.17681012	0.856560041	0.167683375	0.291692457
VC2639	-0.087809452	-0.165694781	-0.025172993	-0.156593259	0.184326443	0.183771783	-0.125270056
VC2640	0.356251466	0.218311799	0.11280346	0.136277033	0.503999261	-0.146968196	-0.051127191
VC2641	-0.318470643	-0.131265078	-0.097836857	-0.103228902	-0.062199058	-0.042801767	-0.143801712
VC2642	-0.06038127	-0.213943408	-0.123471242	-0.190641053	-0.444302599	-0.430751818	0.18021368
VC2643	-0.100359023	-0.106556772	0.134329657	-0.010377986	-0.209826083	0.18764313	0.043621999
VC2644	-0.25001705	-0.107923157	-0.105543441	-0.087093319	-0.114799191	-0.121155901	0.315342569
VC2645	-0.07954169	-0.146919534	-0.067292491	-0.321902401	-0.42030438	0.215470409	-0.011197954
VC2646	0.188450541	-0.043574715	-0.01835893	-0.174795937	-0.381816086	-0.028368369	0.063566051
VC2647	0.718115799	-1.059950171	-0.433869975	-1.332590047	1.016053382	0.293451571	0.719279321
VC2648	0.358322138	-0.329935422	0.037628241	-0.156508867	0.731298353	0.374444799	0.373631642
VC2649	0.25331916	-0.055534133	-0.148732651	-0.114115324	0.000895282	0.060170283	-0.061940165
VC2650	0.264142766	0.696377677	0.054579928	0.121017107	-0.803995462	0.469515883	-0.070893446
VC2651	0.04362863	0.376014007	0.219254373	0.340563672	0.793556976	0.263045714	0.416818815
VC2652	0.586165113	-0.008611901	0.002275314	0.046549115	0.653667546	-0.053040637	0.082442089
VC2653	0.617919683	0.245952479	0.189280673	0.350648051	0.664299684	0.167923321	0.608622149
VC2654	0.014554905	-0.06378717	-0.287399014	0.009320176	0.165570177	-0.054263025	-0.090938437
